"","subject_ids","user_name","classification_id","workflow_version","task_index","task","task_label","value","total_submissions","submission_index","choice","which_side"
"170",4846873,"missmonkey",23492679,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"171",4866115,"coralpolyp1",23492683,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"172",4887469,"missmonkey",23492692,325.7,1,"T0",NA,"list(list(choice = ""DKRSTNBK"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"DKRSTNBK","RGHTSD"
"173",4896008,"missmonkey",23492695,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"174",4913220,"missmonkey",23492699,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"175",4676858,"missmonkey",23492700,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"176",4703239,"missmonkey",23492702,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"177",4719326,"missmonkey",23492705,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"178",4694086,"sld",23492706,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"179",4723883,"missmonkey",23492708,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"180",4783927,"missmonkey",23492711,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"181",4786100,"missmonkey",23492718,325.7,1,"T0",NA,"list(list(choice = ""LPHNT"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"LPHNT","LFTSD"
"182",4798188,"missmonkey",23492723,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"183",4843624,"missmonkey",23492726,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"184",4844667,"missmonkey",23492728,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"185",4896484,"missmonkey",23492732,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"186",4720065,"missmonkey",23492733,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"187",4720110,"missmonkey",23492736,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"188",4743849,"missmonkey",23492738,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"189",4771622,"missmonkey",23492741,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"190",4917915,"coralpolyp1",23492745,325.7,1,"T0",NA,"list(list(choice = ""KD"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list(LKSLK = ""NTLP"")))",1,1,"KD","LFTSD"
"191",4787589,"missmonkey",23492746,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"192",4811513,"missmonkey",23492747,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"193",4919125,"coralpolyp1",23492749,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"194",4874599,"missmonkey",23492750,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"195",4681093,"Andreac",23492753,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"196",4674972,"coralpolyp1",23492755,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"197",4875461,"missmonkey",23492757,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"198",4890257,"missmonkey",23492759,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"199",4683935,"Andreac",23492760,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"200",4899408,"missmonkey",23492762,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"201",4704323,"Andreac",23492767,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"202",4682703,"missmonkey",23492769,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"203",4679313,"coralpolyp1",23492772,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"204",4739336,"missmonkey",23492773,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"205",4742163,"Andreac",23492775,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"206",4684187,"coralpolyp1",23492777,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"207",4763948,"Andreac",23492778,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"208",4801411,"missmonkey",23492786,325.7,1,"T0",NA,"list(list(choice = ""BFFL"", answers = list(HWMN = ""3"", WHCHSDFTHNMLSVSBL = ""FRNT""), filters = list()))",1,1,"BFFL","FRNT"
"209",4824394,"missmonkey",23492788,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"210",4831211,"missmonkey",23492795,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"211",4790792,"Andreac",23492797,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""LFTSD""), filters = list()))",1,1,"BRD","LFTSD"
"212",4836914,"missmonkey",23492799,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"213",4842365,"missmonkey",23492804,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"214",4792555,"Andreac",23492807,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"215",4843513,"missmonkey",23492810,325.7,1,"T0",NA,"list(list(choice = ""MNKBBN"", answers = list(HWMN = ""2"", WHCHSDFTHNMLSVSBL = ""BCK""), filters = list()))",1,1,"MNKBBN","BCK"
"216",4866833,"missmonkey",23492811,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"217",4874138,"missmonkey",23492813,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"218",4682511,"missmonkey",23492817,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"219",4686977,"missmonkey",23492821,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"220",4696583,"missmonkey",23492824,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"221",4731385,"coralpolyp1",23492826,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"222",4700111,"missmonkey",23492827,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"223",4744639,"missmonkey",23492833,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"224",4750188,"coralpolyp1",23492836,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"225",4747085,"missmonkey",23492839,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"226",4772524,"missmonkey",23492842,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"227",4830950,"missmonkey",23492843,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"228",4768460,"coralpolyp1",23492844,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"229",4903343,"missmonkey",23492845,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"230",4927700,"missmonkey",23492847,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"231",4773009,"coralpolyp1",23492850,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"232",4674401,"missmonkey",23492852,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"233",4713332,"missmonkey",23492855,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"234",4715645,"missmonkey",23492857,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"235",4807298,"coralpolyp1",23492858,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"236",4717685,"missmonkey",23492859,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"237",4759640,"missmonkey",23492861,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"238",4806962,"Andreac",23492863,325.7,1,"T0",NA,"list(list(choice = ""BFFL"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""FRNT""), filters = list()))",1,1,"BFFL","FRNT"
"239",4831048,"missmonkey",23492865,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"240",4835061,"missmonkey",23492869,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"241",4846193,"Andreac",23492871,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"242",4920530,"Andreac",23492872,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"243",4836943,"missmonkey",23492875,325.7,1,"T0",NA,"list(list(choice = ""MNKBBN"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"MNKBBN","RGHTSD"
"244",4692786,"Andreac",23492879,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"245",4693252,"Andreac",23492883,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"246",4711964,"sld",23492884,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"247",4843683,"missmonkey",23492885,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"248",4732962,"sld",23492889,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"249",4814418,"coralpolyp1",23492892,325.7,1,"T0",NA,"list(list(choice = ""BRD"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"BRD","RGHTSD"
"250",4907156,"missmonkey",23492894,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()), list(choice = ""NTHNGHR"", answers = list(), filters = list()))",2,1,"NTHNGHR",NA
"251",4907156,"missmonkey",23492894,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()), list(choice = ""NTHNGHR"", answers = list(), filters = list()))",2,2,"NTHNGHR",NA
"252",4746205,"sld",23492897,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"253",4707677,"Andreac",23492898,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"254",4672104,"missmonkey",23492901,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"255",4759695,"sld",23492902,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"256",4732096,"Andreac",23492904,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"257",4895205,"coralpolyp1",23492905,325.7,1,"T0",NA,"list(list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",1,1,"HMNNTVHCLS",NA
"258",4682173,"missmonkey",23492906,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"259",4773125,"sld",23492908,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"260",4684601,"missmonkey",23492912,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"261",4777553,"Andreac",23492913,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"262",4715494,"missmonkey",23492917,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"263",4854695,"Andreac",23492918,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"264",4781674,"sld",23492919,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"265",4667917,"coralpolyp1",23492920,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"266",4866002,"Andreac",23492923,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"267",4786722,"sld",23492924,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"268",4867316,"Andreac",23492926,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"269",4904707,"sld",23492927,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"270",4738253,"missmonkey",23492930,325.7,1,"T0",NA,"list(list(choice = ""RNSBL"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""BCK""), filters = list()))",1,1,"RNSBL","BCK"
"271",4877239,"Andreac",23492931,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"272",4924046,"sld",23492932,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"273",4928230,"Andreac",23492934,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"274",4738676,"missmonkey",23492937,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()), list(choice = ""NTHNGHR"", answers = list(), filters = list()))",2,1,"NTHNGHR",NA
"275",4738676,"missmonkey",23492937,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()), list(choice = ""NTHNGHR"", answers = list(), filters = list()))",2,2,"NTHNGHR",NA
"276",4832707,"missmonkey",23492942,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"277",4666495,"Andreac",23492943,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"278",4678854,"sld",23492944,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"279",4852561,"missmonkey",23492946,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"280",4682896,"Andreac",23492949,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"281",4913615,"missmonkey",23492951,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"282",4706671,"sld",23492952,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"283",4920775,"missmonkey",23492954,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"284",4685805,"Andreac",23492955,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"285",4761503,"sld",23492956,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"286",4678717,"missmonkey",23492959,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"287",4704010,"Andreac",23492963,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"288",4809117,"sld",23492965,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"289",4702917,"missmonkey",23492966,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"290",4810787,"sld",23492967,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"291",4809048,"Andreac",23492969,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"292",4706721,"missmonkey",23492970,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"293",4814274,"Andreac",23492973,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"294",4753666,"missmonkey",23492976,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"295",4832123,"sld",23492977,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"296",4697243,"coralpolyp1",23492979,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"297",4766617,"missmonkey",23492981,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"298",4818009,"Andreac",23492983,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"299",4733799,"coralpolyp1",23492985,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"300",4832848,"sld",23492986,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"301",4775909,"missmonkey",23492989,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"302",4838331,"sld",23492991,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"303",4886274,"Andreac",23492992,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"304",4820342,"coralpolyp1",23492994,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"305",4877696,"sld",23492995,325.7,1,"T0",NA,"list(list(choice = ""FR"", answers = list(), filters = list()))",1,1,"FR",NA
"306",4895170,"Andreac",23492999,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"307",4835580,"missmonkey",23493000,325.7,1,"T0",NA,"list(list(choice = ""DKRSTNBK"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()))",1,1,"DKRSTNBK","RGHTSD"
"308",4839428,"missmonkey",23493002,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"309",4920893,"Andreac",23493003,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"310",4895080,"missmonkey",23493005,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"311",4930674,"missmonkey",23493009,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"312",4673076,"Andreac",23493010,325.7,1,"T0",NA,"list(list(choice = ""NTHNGHR"", answers = list(), filters = list()))",1,1,"NTHNGHR",NA
"313",4920337,"sld",23493012,325.7,1,"T0",NA,"list(list(choice = ""DMSTCNML"", answers = list(HWMN = ""1"", WHCHSDFTHNMLSVSBL = ""RGHTSD""), filters = list()), list(choice = ""HMNNTVHCLS"", answers = list(), filters = list()))",2,1,"DMSTCNML","RGHTSD"
